__label__INFORMATIVE	liveupdates test reports of the two suspected patients from jammu show high probability of testing positive coronavirusinindia httpurl
__label__UNINFORMATIVE	gravitas why is the who director general toeing china's line coronav httpurl covid19pandemic who wholiedpeopledied chinaliedpeopledied coronavirus covid2019 covid19
__label__INFORMATIVE	an fbi in worker in california just tested positive for covid19 making it the first case of an fbi worker updated 03/06/2020 visit 📊 httpurl for the latest updates coronavirus coronavirusoutbreak
__label__UNINFORMATIVE	as we slowly begins recovery operations from the covid19 pandemic our capital area community relief fund will be needed more than ever to assist our local 10-parish area to donate and find more info visit httpurl or text covid2020 to 313131 liveunited httpurl
__label__INFORMATIVE	more wileevirus covid-19 stats 03/21/20 0843 our neighborhood us confirmed cases/deaths 19624 / 260 - 132% mexico confirmed cases/deaths 203/ 2 - 098% canada confirmed cases/deaths 1085/ 12 - 110% httpurl
__label__UNINFORMATIVE	coronavirus info 🦠 people with heart disease have extra reasons to remain aware and alert according to the american heart association it appears people over 65 with coronary heart disease or hypertension are more likely to be infected and develop more severe symptoms httpurl
__label__INFORMATIVE	as coronavirus cases in the us top 19000 president trump unlocks federal funding and assistance for new york the state with the highest number of infections in the country httpurl
__label__UNINFORMATIVE	incomplete list of what trump's letter to reconfirms - he's devoid of any etiquette - he's spuriously passing the buck - to him covid19 is 100% politics 0% public health - the size of his signature is inversely proportional to the remaining cognitive capacity httpurl
__label__INFORMATIVE	just an fyi to our paxeast friends who traveled by plane the tennessee department of health has confirmed a man with the coronavirus traveled in and out of logan airport last week 3 biogen employees who were in boston last week also confirmed positive be safe
__label__INFORMATIVE	camc's case became the eighth confirmed covid-19 case in west virginia earlier friday dhhr secretary bill crouch said two new cases had been confirmed that morning one in jefferson county and one in jackson county -- from amp httpurl
__label__UNINFORMATIVE	three things 1⃣ villarreal get the best of inter milan in their champions league tie this evening (from 2006 🏆 2⃣ getafe stopper david soria celebrates his 27th birthday 🎁 3⃣ the benito villamarín will be used to store supplies in the fight against covid-19 🚑 lll 🧡🇪🇸⚽ httpurl
__label__UNINFORMATIVE	so florida and louisiana have roughly the same number of covid19 cases but louisiana has twice the death tollthats terrifying
__label__UNINFORMATIVE	 we have a flu vaccine and antivirals to treat flu covid19 is more than 10x more deadly than flu healthcare systems are overwhelmed with covid19 because so many cases need hospitalization and or icu i’ve worked in healthcare for over 40 years this is unprecedented
__label__UNINFORMATIVE	 if japanese government has been more aggressive in february it would be a different situation now however despite the increasing positive tests lately there have not been numerous deaths related to covid-19 so it's an interesting dichotomy weekendwanderlust
__label__INFORMATIVE	there are four confirmed covid-19 cases in champaign county your home my home do you think they’ll thank you at the funerals do you think they’ll thank the man who told them not to worry and the lickspittle who joined in do something jim
__label__INFORMATIVE	a new rochelle rabbi and a white plains doctor are among the 18 confirmed coronavirus cases in westchester httpurl
__label__INFORMATIVE	meanwhile ethiopia confirmed 2 more cases of coronavirus bring total number to 11 a 28years old ethiopian who had travelled to belgium and a 34 years old ethiopian who came from dubai httpurl
__label__UNINFORMATIVE	los alamos lab coronavirus report proves the cdc and who are massively lying to an unsuspecting publichttpurl
__label__UNINFORMATIVE	💔🇺🇸coronavirusupdate usa today the said we don’t have to test every state which state do you want untested pick one day 1162 of trumpland day 5 of my quarantine in va alonetogether 💙🇺🇸 httpurl
__label__UNINFORMATIVE	obviously there were other things said in that convo but i am not trying to get her in any type of hot water she’s getting faxed every two hours from fed prov college of physicians oma etc with sometimes diff info solidaritycovid19 covidontario coronavirus covid2019
__label__INFORMATIVE	134 people have now died on the island of ireland since the outbreak began 4623 confirmed cases between republic and the north coronavirusireland covid19
__label__INFORMATIVE	man tests positive for coronavirus amp flouts government lockdown said man leaves london amp travels the length of the uk everyone he passes en route is at risk of infection the community near his highland abode is now at risk too aye we're in this together not my monarchy httpurl
__label__UNINFORMATIVE	big nick’s pizza in san pedro is one of the superstars of takeout and delivery pizza in the south bay says httpurl coronaviruspandemic laeats httpurl
__label__UNINFORMATIVE	magakag will happily let americans die from this pandemic to avoid the cost his only concerns are his own money amp ego coronavirus prompts white house to mull economic stimulus plan for trump's hotels httpurl
__label__INFORMATIVE	 i have two police in andorra dance babyshark httpurl as of right now there are 193474 people in the world who have recovered from coronavirus httpurl
__label__UNINFORMATIVE	😳😳 philippine president rodrigo duterte orders police and military to kill citizens who defy coronavirus lockdown - cbs news httpurl
__label__UNINFORMATIVE	december 17 first double-digit rise in cases in wuhan region december 27 zhang jixian a doctor at hubei provincial hospital of integrated chinese and western medicine tells china's cdc equivalent that he believes d mystery illnesses are caused by a new – novel - coronavirus
__label__UNINFORMATIVE	♦rapid coronavirus testing starting in illinois♦ gov jb pritzker illinois was set to receive machines that can process rapid covid-19 tests in less than 15 minutes httpurl chinaliedpeopledied china chicago chineseviruscorona
__label__UNINFORMATIVE	 we should be testing the cognitive abilities of all those ductktards standing beside him acting as if what he is saying is brilliant notice they are all in the target zone for death from covid - over 60 seriously congress you took an oath to protect us citizen step it up
__label__INFORMATIVE	i was miss lake city 2012 in the miss florida pageant in miss america praying for our lake city now as a police officer who showed no symptoms tests positive for covid-19 department says httpurl
__label__INFORMATIVE	update un in somalia confirms that an employee of a commercial contractor engaged by the united nations has been diagnosed with the novel coronavirus disease (covid-19
__label__INFORMATIVE	uk covid-19 deaths up by 568 to 2921 how many of these are true tho i wonder msm has been exposed repeatedly faking the numbers amp saying ppl have died due to this when they have died from completely seperate conditions but regardless rip to all who have died 💖
__label__UNINFORMATIVE	in addition to visa restrictions already in placepassengers traveling from italy or korea and wanting to enter india will need certificate of having tested negative for covid19 from the designated authorities of these countries to be enforced from march 10 
__label__UNINFORMATIVE	the inter-agency task force should come up with a communications policy that announcements about covid19 cases should be jointly done by doh amp private sector concerned case in point deloitte there’s confusion as to it being a new case or one of the cases announced by doh
__label__UNINFORMATIVE	during the covid19 outbreak we are calling on all banks and lenders to take steps to help missourians affected by the pandemic httpurl   httpurl
__label__INFORMATIVE	south africa is building a new fence on its main border with zimbabwe in an effort to keep people who are sick with the coronavirus illness from entering into either country unnoticed this is while zimbabwe has only one recorded case of covid_19
__label__UNINFORMATIVE	people in southdakota are being infected with covid19 at a rate comparable to new york city but it’s good to know their governor can still help idiots get boners httpurl
__label__INFORMATIVE	 tell kac that two people that were at the aipac conference in dc where pompeo and pence just spoke have tested positive for covid-19 soya sure it’s being contained 🙄
__label__UNINFORMATIVE	and them mofos died frm a std coronavirus a whole different animal wit no taboo attached anyone can get it i hope the govt cdc whoever corrals this but this is an opportunity for localized acts everywhere
__label__UNINFORMATIVE	update due to the coronavirus situation bbwr's the power of visions event on sat apr 11th has been postponed to a new date of sat oct 3rd stay tuned for more details httpurl
__label__UNINFORMATIVE	israeli’s defense minister naftali bennet posted a video explaining that the country’s long-term strategy involved most of the population becoming infected with and immune to coronavirus while isolating the elderly httpurl
__label__UNINFORMATIVE	today at 3pmest- join for a covid-19 with nurses call where they will provide updates on the agency’s latest guidance and follow with qampa session participant dial-in (877 251-0301 conference id 5408029 covid19 cancernursing nurses httpurl
__label__INFORMATIVE	 australia had 1125 flu deaths in 2017 61 coronavirus deaths to date we're in lockdown amp our economy screwed we should have all followed the taiwan model check it out china amp who have a lot to answer for
__label__UNINFORMATIVE	contrary to singapore's coronavirus response the dutch government officials are acting like trial wilful retards of the same level as trump all health workers that have come into contact with patients that have tested positive for coronavirus must go to work as usual 🤦‍♀
__label__UNINFORMATIVE	grand canyon park closes indefinitely as ccp virus cases surge httpurl download the epoch times app to see our exclusive coronavirus coverage and daily updateshttpurl
__label__UNINFORMATIVE	home-flipping shows on have become our coronavirus comfort viewing specifically flip or flop nic likes when the houses are a total disaster but then has strong opinions about christina's fondness for bold kitchen backsplashes and chevron-patterned fireplace mantles
__label__INFORMATIVE	coronavirus new york million n95 masks on way to struggling nyc 12000 covid-19 cases statewide httpurl
__label__INFORMATIVE	former real madrid president lorenzo sanz who was hospitalised with coronavirus died on saturday at the age of 76 his son announced details 👉httpurl visonupdates httpurl
__label__INFORMATIVE	total 3072 cases of chinese virus in india out of which 1023 linked to tablighi jamaat next time thing twice before visiting any mosque temple church or gurudwara 🙏🏻 stayhome coronavirusindia coronaviruspandemic covid2019 coronainmaharashtra tablighijamaat
__label__UNINFORMATIVE	 different article hong kong recorded what is by far its biggest daily jump in coronavirus cases on fridaythe latest in a new phase of infected travelers many of whom are returning to the city from europe the united states and southeast asia”
__label__INFORMATIVE	read bonifacio global city assures that all protocols are being followed after an employee of taguig-based firm deloitte philippines tested positive for covid19 httpurl
__label__UNINFORMATIVE	covid19🦠 an optimistic” projection diffusionofinnovations model **confirmed us cases** w/ data (blue dots updated to 3/31/2020 😷 drfauci 👨‍⚕drbrix👩‍⚕ 🏥selforganizingsystems ⌛chaosdujour graph to be updated w/ new data in coming week easter 40days httpurl
__label__INFORMATIVE	out of an abundance of caution regarding the coronavirus situation in the state of washington cc is transitioning in-seat classes to interactive virtual courses for our 3 wa locations there have been no reported cases of covid-19 in the cc community httpurl
__label__INFORMATIVE	 costa luminosa knew it had three crew members sick and didn’t tell the us coast guard when they disembarked in puerto rico later they disembarked two passengers who had coronavirus (our first cases one of them died did the same thing everywhere they went
__label__UNINFORMATIVE	there was strong positive correlations for lags between -18 and 0 days so let's go in the middle delay rolling average of cases 11 days and plot them against each other then fit to a linear model covid19 httpurl
__label__INFORMATIVE	تكبيررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررررر couple in villanueva de la torre who are both 88 years old and have been married for 65 years overcome coronavirus infection and are discharged from hospital on the same day love wins 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸
__label__UNINFORMATIVE	covid19 concerning for any animal owner and zoological institution the four-year-old malayan tiger named nadia was tested for covid-19 after she and several other lions and tigers came down with a dry cough starting march 27…httpurl httpurl
__label__UNINFORMATIVE	usfk is working diligently to stopthespread of covid-19 this is how our clean teams contact tracing teams amp force health protection teams are working to killthevirus we're not going to just flatten the curve we're going to squashthecurve httpurl
__label__INFORMATIVE	nine people in nfld amp labrador now admitted to hospital with the covid19 virus according to chief medical officer dr janice fitzgerald she also confirms death of 78-yr-old due to coronavirus
__label__UNINFORMATIVE	hard to stay positive today i've seen this movie too many times mcconnell trump and the rest of the grifters see the covid19 emergency as just another looting opportunity and to hell with the rest of us they're doing it in plain view defying anyone to stop them who will
__label__UNINFORMATIVE	pressfreedom in turkey amidst coronacrisis local reporter i̇smet çiğit editor-in-chief of a local newspaper in turkey's kocaeli province detained by police overnight after he reported two confirmed corona cases in the local hospital coronaviruspandemic coronavirus httpurl
__label__UNINFORMATIVE	when lenin rose to power in 1917 he brought with him the pandemic of 1918 killing 100 millions souls in his resurrection as putin amp antichrist brings with him the coronavirus as apocalyptic judgment amp plagues of rev chapters 11-15 amp 16 it’s here repent saudiarabia httpurl
__label__UNINFORMATIVE	i see figures suggesting a 72 day average hospital stay for a pneumonia patient who needs an icu unclear how much of that is spent in the icu itself curious how this compares to coronavirus patients who need an icu
__label__UNINFORMATIVE	ny post linda tripp whistleblower in clinton-lewinsky scandal has passed away at 70 her son-in-law says he wants her remembered as a special person amp fantastic grandparent death was not coronavirus related 🙏 riplindatripp httpurl via 
__label__INFORMATIVE	sagarmediainc togo and slovakia confirms first coronavirus case virus in southkorea italy iranand china more than 100k infected3100 deaths 21 test positive on cruise ship off california coronavirus cases in sydney surged six new cases diagnosed overnight httpurl
__label__INFORMATIVE	if you doubt the severity of this covid19 pandemic just know that the reported cases in new york alone moved from 2 to 7102 in just 18 days it's scary especially for densely populated areas with less seriousness for preventive health adherence stay safe though
__label__INFORMATIVE	the unified government of wyandotte county/kansas city kansas announces that a longtime employee of its parks amp recreation department a male in his 60s has died from complications of the coronavirus the number of cases in wyandotte county now 137 is accelerating
__label__INFORMATIVE	hanoi authorities blocked truc bach street after a 26-year old woman tested positive for covid19 the 1st infection case in capital and 17th in viet nam so far httpurl httpurl
__label__INFORMATIVE	a crucial point here of that chinese number 74588 have fully recovered of that us number 1868 have fully recovered covid19 httpurl httpurl
__label__INFORMATIVE	 implores residents to stay home to limit the spread of covid-19 there are 230 positive cases of covid-19 in rockland additionally we are reporting a third death which occurred on march 18 within rockland county due to covid-19 details httpurl httpurl
__label__UNINFORMATIVE	california governor issues statewide ‘stay at home’ order estimates 255 million residents 56% of the state will get coronavirus in next 8 weeks httpurl
__label__INFORMATIVE	-- covid19 - hundreds of senegalese worshippers protest after their imam was arrested for violating ban - senegal banned public gathering including worship places the imam ignored and was arrested meanwhile the number of coronavirus infections has jumped to 47 httpurl
__label__INFORMATIVE	breaking in florida gov ron desantis says 2 deaths are among 7 positive tests tied to a broward alf he says staff/construction workers were not screened properly says 6 more tests pending coronavirus
__label__INFORMATIVE	no new confirmed cases of the novel coronavirus disease were reported saturday in central china's hubei province the health commission of hubei said sundaycovid19 the province saw three new deaths which were all reported in the provincial capital of wuhan on saturday httpurl
__label__UNINFORMATIVE	 a person can have multiple conditions (heart disease cancer diabetes but if he tests positive for covid lungs fill up with fluid and dies from that the cause of death is __________ c'mon now even a moron who went to trump u can figure this out
__label__UNINFORMATIVE	 interesting😲 i did not see russia nor africa on this map of 'where things stand in the world' of confirmed covid-19 casesthis map is truly interesting😕😳 please be safe and stay healthy everyone🙏🏾 and above alllwash those hands seriously💯 wereallyarenths2gther❤
__label__UNINFORMATIVE	there are 40 online smart meetings per week and 24/7 message boards for recovery support during this isolating crisis- please share covid-19 amp smart face-to-face meetings httpurl also httpurl has a ton of online meetings of 12-step and smart
__label__UNINFORMATIVE	confirmed covid-19 cases the usa🇺🇸 updated 04/10/20 visit 📊 httpurl for the latest updates coronavirus covid19 coronaviruspandemic pandemic epidemic httpurl
__label__INFORMATIVE	 🤷‍♀ i’ve watched this unfold since january it’s time to get aggressive the costco in my community that has 2 confirmed cases has an overflowing parking lot today i think this strand should be called costco covid we also have a lot of seniors in my community
__label__UNINFORMATIVE	 httpurl coronavirus hennepin county to release some jailed suspects pending trial there's a huge risk from coronavirus should it spread inside prisons and jails
__label__UNINFORMATIVE	i liked a video httpurl vince mcmahon completely rips up raw script 4 weeks before wrestlemania vince mcmahon has given up on ricochet wwe could possibly postpone wm36 due to the coronavirus outbreak worldwide offthescript 316 part 1 
__label__UNINFORMATIVE	what tucker doesn’t mention here is china🇨🇳 owns most of the natural resources in africa that hold the ingredients for many of these vital medications ‼bring our manufacturing home‼ convid19 coronavirususa covidー19 coronavirus
__label__INFORMATIVE	denmark added 71 new covid19 cases bringing the total number of cases to 1326 it also added 4 new deaths increasing the total number of deaths to 13
__label__INFORMATIVE	madam kemi said bubu has tested positive to covidi hope they wont throw this woman in kuje prison for divulging such deep information
__label__UNINFORMATIVE	 my top secret anonymous sources tell me that bill de blasio is drawing up plans to turn floyd bennett field in brooklyn and pelham bay park in the bronx into mass internment camps for suspected coronavirus ridden undesirables
__label__INFORMATIVE	before anyone worried methodist hospital took all the appropriate steps to ensure they and the patients remained safe she was immediately transferred to a negative pressure room 1/3 covid19 coronavirus omaha unmc
__label__UNINFORMATIVE	china says pompeo 'lying' in new coronavirus clash the star online in the wars of the lying leaders the innocent people are being killed httpurl
__label__UNINFORMATIVE	covid-19 will also accelerate the shift in power and influence from west to east the response in europe and america has been slow and haphazard by comparison further tarnishing the aura of the western ‘brand’” httpurl
__label__INFORMATIVE	biggs globally there are about 200k known coronavirus cases us has had 150 deaths nationwide that are known to be attributable to the virus we anticipate that there will be increasing numbers though we don't know what the denominator is
__label__INFORMATIVE	two more men who attended tablighi jamaat event in delhi have been found covid19 positive in bharatpur 21 people have tested positive in rajasthan today out which 10 are linked to tablighi jamaat total cases stand at 200 state health department
__label__INFORMATIVE	via israeli prime minister tests negative for covid-19 tel aviv (sputnik - israeli prime minister benjamin netanyahu has tested negative for covid-19 the government's press service said on friday httpurl httpurl
__label__INFORMATIVE	another horrifying day in italy as they record their worst day for mortalities from coronavirus since the outbreak -793 people have died in 24hrs -4825 have died so far
__label__INFORMATIVE	i think by now we all know what is the difference between circuitbreaker and lockdown circuit breaker is for singaporeans and lockdown is for foreign workers 1426 cases in one day all time high covid19 coronavirus
__label__UNINFORMATIVE	tune in tomorrow bernie 2020 where do we go from here teach-in on coronavirus and the social safety net httpurl via 
__label__INFORMATIVE	daily coronavirus update us death near 10000 as officials warn of hard week ahead watch your daily coronavirus update live now httpurl
__label__UNINFORMATIVE	 is just dangling the shiney object so his mafia boss can distract the american public from the reality that the trump administration is failing to lead and manage during this covid-2019 global pandemic
__label__INFORMATIVE	great news some countries have started to lift their covid_19 restrictions sweden never had any amp have one of the lowest death rates in the world of 790 compared to italy whose lockdown strategy caused a death toll of 19899 amp is still rising reopenamerica
__label__INFORMATIVE	a bpo employee in taguig tested positive for covid-19 huhu mygaaahd
__label__INFORMATIVE	florida’s first hospitalized covid-19 patient discharged from sarasota hospital fox 13 tampa bay httpurl
__label__UNINFORMATIVE	worserthanthat kristi~ my sources say there wuzza big-ass chinklab in wusan~ where bats amp snakes were injected with coronabeer unsuspecting cleaning-crews were sneaking the bamps carcasses outa the lab~ amp sold to marketstallfoodvenders them's delicacies you see yum
__label__INFORMATIVE	we finally moved from mumbai to pune late last night today my son took the hard decision not to come home on first weekend in our new home the first case of community spread of covid in pune was detected at the hospital he is at but not his dept saddened but proud
__label__INFORMATIVE	brazilian church wins court battle to remain open despite coronavirus pastard said church would remain open as bolsonaro dismissed virus as media ‘fantasy’ while brazil has 654 confirmed cases httpurl
__label__INFORMATIVE	from 🔹every nys county is now reporting a covid19 case 🔹nys isn’t just nyc - suburban areas rural areas in upstate ny 🔹nys is a microcosm of the us what has happened in ny will march across the country
__label__INFORMATIVE	 as many as 266 coronavirus positive cases detected till 9am this morning 243 of them are those who attended delhi jamaat amp their contacts jawahar reddy andhra pradesh medicalamphealth department special chief secretary
__label__UNINFORMATIVE	 am driving home from the office yet chilling with the sexiest voice on radio am enjoying the honeycomb of music undiluted uninfected with no coronavirus purely from the musicmasters give the sugar baby
__label__INFORMATIVE	coronavirus [saturday morning march 21 2020] 286664 infected 11888 deaths = 4% 93598 recovered 105486 cases closed 100% recovered 89% deaths 11% of closed cases daily totals cases 11117 deaths 508 httpurl coronavirus covid19 pandemic httpurl
__label__INFORMATIVE	kentucky coronavirus update kentucky's first confirmed coronavirus patient is in isolation at uk chandler hospital in lexington httpurl
__label__UNINFORMATIVE	 david the nyc/xrp community holds a meetup every other month for networking and education purposes we're running the march meetup virtually due to the ongoing situation w/ covid-19 but would be great to have you there or at a future event httpurl
__label__UNINFORMATIVE	bloody siculars they laughed at modi ji when he said that he talks with us president with tu tadak he was so honest bloody trump though he should not have exposed who does tu tadak and who listens to howdy modi hydroxychloriquine covid19 httpurl
__label__UNINFORMATIVE	4 synthesizing from a long conversation - my friend shares my suspicion that there are indeed two types of covid19 and that california got hit early with the milder version given stories of re-infection it's not clear if what we had confers immunity
__label__UNINFORMATIVE	cbse board examinations for classes 10 amp 12 and the joint entrance exam (jee which is conducted as an admission process to iits is now cancelled as the number of confirmed coronavirus cases has risen read the article to know more - httpurl
__label__INFORMATIVE	breaking two broward county patients have tested positive for covid19 two other patients (santa rosa lee coutnies have died from it the lee county case was a presumptive positive that hadn't been announced yet story tk
__label__INFORMATIVE	pence leading the response tells me no one is at the helm at least 21 coronavirus cases aboard cruise ship off california coast pence says httpurl via 
__label__INFORMATIVE	recap and video of today's covid-19 briefing from gov asa hutchinson and dr nate smith director of the arkansas department of health video health care worker dies from virus officials say nearly 2000 inmates to be reviewed for release httpurl
__label__INFORMATIVE	coronavirus check in 🦠 georgia now has the 12th highest number of cases in the country with 2683 83 people have died so far fulton county still has the highest number of illnesses with 425 morningrushatl httpurl
__label__UNINFORMATIVE	 let’s pray the holy rosary- sorrowful mysteries - tuesday amp fri👉🏼httpurl we humbly pray for all the people inflicted w/the covid-19 virus🦠to recover asap if it’s god’s will amp for those who have succumbed to it amp for their grieving families in jesus nm🙏 httpurl
__label__UNINFORMATIVE	 correct me if i’m wrong but 60’ 6” is adequate social distancing right playball covid_19 socialdistancing 7thinningquarantine letsgomets
__label__INFORMATIVE	pittsburgh area latest on covid-19 about 60 more cases reported in allegheny county as testing increases httpurl via gop resist ccot resistance theresistance tcot rnc economy recession
__label__INFORMATIVE	🇮🇹 italy - total recovered 622 - critical 650 🇰🇷 s korea - total recovered 130 - critical 36 🇮🇷 iran - total recovered 2134 - critical / 🇫🇷 france - total recovered 12 - critical 45 🇩🇪 germany - total recovered 18 - critical 9 coronavirus covid19
__label__UNINFORMATIVE	how to get a coronavirus test in new york city httpurl do it new york's confirmed cases have blown passed washington and california and will hit hospital bed capacity within 3 days
__label__INFORMATIVE	the government admits to 19 nhs workers deaths with covid-19 elsewhere the number is 52 the very least this inept and feckless government could do is acknowledge those who have died on the front line please retweet if you agree truthmatters httpurl
__label__UNINFORMATIVE	navajo nation reports more coronavirus cases per capita than all but 2 us states httpurl prayers for the navajo nation get them all the water food and medical care amp supplies they need help please
__label__UNINFORMATIVE	naguru referral hospital has designated isolation centres in preparation for covid19 however while medics know what to do there is still limited space in case of an outbreak ubcnews httpurl via 
__label__INFORMATIVE	covid-19 update dr deena hinshaw 2 new deaths - man in his 90s from the mckenzie towne facility in yyc man in his 80s in the north zone 96 new cases for a total to 968 108 believed to be community spread 174 recovered - 32 more than yesterday yeg covid19ab
__label__UNINFORMATIVE	research finds the us leads in coronavirus cases but lags behind in pandemic response httpurl httpurl
__label__UNINFORMATIVE	i’ll never understand how floridians voted this man into the us senate after giving him two terms as governor rick scott wants less unemployment money in coronavirus bill httpurl
__label__UNINFORMATIVE	the 2019/20 guinness pro14 season in which south african teams the toyota cheetahs and isuzu southern kings participate in has been suspended indefinitely due to the coronavirus pandemic httpurl
__label__UNINFORMATIVE	sadly this is why cali and ny are going to lead the us with covid-19 casesampdeaths no care in the world no leadership led both by democrats leaders but amp media try to shit on fls gov when hes doing a great job been lockdown since 3wks ago same goes for ohio check the s
__label__INFORMATIVE	will we surpass china this week 🤷🏻‍♂ covidー19 cases in usa march 1 89 cases march 2 105 cases march 8 564 cases march 14 2826 cases march 17 6135 cases march 19 13229 cases march 20 18763 cases march 21 23649 cases 307 deaths march 23 38757 cases 400 deaths
__label__INFORMATIVE	kaduna state only recorded 6 covid19 cases mostly reported before some state but decisive coordinated action taken by the government is now paying off kudos to our deputy gov 
__label__UNINFORMATIVE	 wow you’re 1 on facebook you’re also 1 with the most cases of covid-19 in the world so much winning
__label__INFORMATIVE	paulo dybala has confirmed he has tested positive for covid-19 few weeks ago it started as a rumor🤦‍♂
__label__UNINFORMATIVE	 wasn't he one of the experts advising liarjohnson amp his puppetmaster the evil svengali dominiccummings that herd_immunity aka the tories culling strategy was the best course of action in which case he's right in the firing line covid19 covid19uk
__label__UNINFORMATIVE	10 days ago covid-19 was the 11th leading cause of death in the us now it’s the 3rd leading cause of death behind only heart disease and cancer (both conditions exacerbated by this coronavirus httpurl
__label__INFORMATIVE	the first covid19 patient infected with sarscov2 is stated by ministry of health in turkey he is a male patient has a previous contact with europe his symptoms are in a moderate level and he is in quarantine with his family coronavirus microbiology
__label__INFORMATIVE	search for patient zero the first case of the novel coronavirus emerged on nov17 according to chinese govt data reviewed by southchina morningpost the id of the person has not been confirmed but it appears to be a 55-year-old from hubei province” httpurl
__label__UNINFORMATIVE	gtbernie-biden debate now gtbernie talks about health care gtbiden start speaking in tongues gtaudience laughts gtboth collapse on the floor from coronavirus gttulsi 2020
__label__INFORMATIVE	46 residents in one apartment tower in daegu southkorea have been infected with covid19 the tower is now in isolation according to south korea health department 717% of the confirmed cases in south korea are due to group infection httpurl
__label__UNINFORMATIVE	this author uses cherry-picked data used low flu deaths of 12000 from 2011 why not use 80000 from 2018 because then his story flops 🧐🇺🇸 the absurd case against the coronavirus lockdown httpurl
__label__INFORMATIVE	my god america lost 4591 souls in one day from coronavirus who will be held accountable for killing more americans than alqaeda terrorists on 9/11 election2020
__label__UNINFORMATIVE	revealed netherlands blocking eu's covid19 recovery plan has cost eu countries 10bn in lost corporate tax a year httpurl a través de 
__label__UNINFORMATIVE	walmart is planning to hire another 150000 workers to keep up with demand but a new lawsuit alleges the retailer quickly hired new employees over the phone or through other remote means” without checking if new workers might have the coronavirus httpurl
__label__INFORMATIVE	dhec has identified two possible cases of covid-19 coronavirus in sc one is in kershaw county this is not a time to panic but to be smart and take precautions that one normally would to prevent the spread of illnesses washyourhands httpurl
__label__INFORMATIVE	coronavirus update 172 million cases worldwide 106469 deaths (us surpasses italy in number of fatalities it's the genocide of american non-trump supporters
__label__UNINFORMATIVE	 wadr if ☝🏽 just ☝🏽 one the usa ‘s healthcareheros firstresponders essentialservices essentialworkers gets infected from covid19 dies from being infected by coronavirus while desperately trying to save usa americans ‘ lives we are f’ing doing it wrong‼
__label__UNINFORMATIVE	 italy is hiding their true covid numbers people are showing up at the morgues but they aren't listed as corona deaths in the official stats furthermore italy refused to alert the who of pneumonia cases in november maybe if they were honest we could've prevented this
__label__INFORMATIVE	in 1918/19 the spanish flu killed upwards of 675000 americans congress continued to sit and do the nations business in 2020 after the nation suffered 3500 deaths from covidー19 congress closed shop and ran away times have changed 
__label__INFORMATIVE	kenya covid19 kilifi deputy governor who defied a government directive to self-quarantine after travelling back into the country from germany has been arraigned in court gideon saburi was arrested last week upon discharge from hospital after recovering from covid-19 httpurl
__label__INFORMATIVE	breaking ac milan announce that paolo maldini and son daniel maldini have both tested positive for the coronavirus the maldinis oo this is very scary httpurl
__label__UNINFORMATIVE	 currently all with fever ampdry cough r being treated as covid19amp 99% of them r subsequently tested positive for this virus now fast rewind few months when there ws no virus people wre getting fever ampcough due to weather change maybe it's time to check the ”testing equipment”
__label__INFORMATIVE	nsw police commissioner mick fuller said there was clear evidence covid-19 has come off the ruby princess and at least 10 passengers have died in australia because of it auspol 
__label__INFORMATIVE	coronavirusupdates from italy for march 21 2020 total +covid19 cases today reached 53578 of which 6072 are recovered 42681 infected (7 % in icu and 4825 deaths with 793 people dying in last 24 hrs yet another grim record italy has carried out 206886 tests /1
__label__UNINFORMATIVE	the coronavirus has killed fewer people than the flu so why worry last year there were 32 million confirmed cases of influenza in the us and 18000 people died if the same number of people contract coronavirus we can expect to see just over a million deaths covidー19
__label__INFORMATIVE	authorities said that semnan province (638k has become the focal point of covidー19 for two consecutive days it does not appear in the report seemingly meaning number of new cases is zero it is very odd - never seen new cases in a province being reported 0 twice in a row
__label__UNINFORMATIVE	excellent covid19 chart showing per 1m population incidence click on column headers to sort lg to sm don’t listen to fearmongering fakenews msm ➡coronavirus updates (covid-19 deaths amp cases per population httpurl
__label__INFORMATIVE	played golf today with a couple of people in the medical arena they told me mv hospital in dayton ohio has 4 cases of covid19 doctors and nurses being laid off another person in the kettering system told me the same thing makes you thing what is really happening
__label__UNINFORMATIVE	new additional resources have been added to the 'using telehealth' section of the 'capc covid-19 response resources' toolkit including a new document - 'telehealth at-a-glance guidance' with use cases team considerations and tips gtgt httpurl covid19 pallicovid
__label__INFORMATIVE	illinois announces 168 new cases of covid-19 and 1 death total now in the state is 753 cases and 6 deaths latest on now
__label__UNINFORMATIVE	at least kenya is at peace news is better nowadays kenyans now know that raila is one of the biggest problems kenyans has kenya bila raila is peaceful coronavirustruth thelockdown covid19 covid19insa stayathome jambokenya saynotolockdown httpurl
__label__UNINFORMATIVE	japan govt seeking survival of olympicsmay downplay covid death toll by classifying suspected sars2 deaths as regular pneumoniaw/o testing cod stats forgery is abe admin's mo😡 154/232 generalamp31/56 fundamental govt stats revelaed inappropriately handled mar2019
__label__INFORMATIVE	wis10 state health officials now investigating two presumptive coronavirus cases in sc both cases did test positive httpurl via 
__label__UNINFORMATIVE	initial investigation of transmission of covid-19 among diamond princess crew 2/3 worked in food service httpurl via 
